account_id,account_district_id,statement_freq,account_date_opened,loan_id,date,amount,duration,payments,status
1399,45,MONTHLY,1235,,,,,,
1401,1,MONTHLY,223,,,,,,
1402,74,MONTHLY,84,,,,,,
1403,17,MONTHLY,1035,,,,,,
1404,7,WEEKLY,264,,,,,,
1405,53,MONTHLY,1250,,,,,,
1406,50,MONTHLY,427,,,,,,
1407,19,TRANSACTION,1561,5245.0,980117.0,125472.0,24.0,5228.0,C
1408,10,MONTHLY,1345,,,,,,
1410,74,MONTHLY,253,,,,,,
1411,54,MONTHLY,189,,,,,,
1412,64,MONTHLY,137,,,,,,
1413,65,MONTHLY,887,,,,,,
1414,58,MONTHLY,746,,,,,,
1416,66,WEEKLY,192,,,,,,
1417,75,MONTHLY,718,,,,,,
1418,35,MONTHLY,1500,,,,,,
1419,33,MONTHLY,355,,,,,,
1420,68,MONTHLY,888,,,,,,
1421,71,MONTHLY,642,,,,,,
1422,68,MONTHLY,98,,,,,,
1423,76,MONTHLY,980,,,,,,
1424,32,MONTHLY,1600,,,,,,
1425,76,MONTHLY,186,,,,,,
1426,40,MONTHLY,1029,,,,,,
1427,17,MONTHLY,1010,,,,,,
1429,57,MONTHLY,210,,,,,,
1430,26,MONTHLY,1504,,,,,,
1431,41,MONTHLY,1257,,,,,,
1432,27,MONTHLY,1660,,,,,,
1434,70,MONTHLY,1680,,,,,,
1435,1,MONTHLY,1430,,,,,,
1436,3,MONTHLY,705,,,,,,
1437,50,MONTHLY,742,,,,,,
1438,23,WEEKLY,1721,,,,,,
1439,11,MONTHLY,1121,,,,,,
1440,55,MONTHLY,264,,,,,,
1441,50,MONTHLY,662,,,,,,
1442,23,MONTHLY,142,,,,,,
1443,54,MONTHLY,1730,,,,,,
1444,70,MONTHLY,1262,,,,,,
1445,60,MONTHLY,1170,,,,,,
1446,57,MONTHLY,747,,,,,,
1447,65,MONTHLY,1511,5253.0,970603.0,100080.0,48.0,2085.0,C
1448,1,MONTHLY,1009,,,,,,
1449,35,MONTHLY,237,,,,,,
1450,63,MONTHLY,1192,,,,,,
1451,64,MONTHLY,174,,,,,,
1452,45,MONTHLY,988,,,,,,
1453,61,WEEKLY,267,,,,,,
1454,46,MONTHLY,1666,,,,,,
1455,66,MONTHLY,1097,,,,,,
1456,9,MONTHLY,1197,,,,,,
1458,29,MONTHLY,367,,,,,,
1459,12,MONTHLY,1545,,,,,,
1460,54,MONTHLY,1428,,,,,,
1461,73,MONTHLY,1192,,,,,,
1463,32,MONTHLY,1363,,,,,,
1464,73,MONTHLY,1389,,,,,,
1465,30,MONTHLY,888,,,,,,
1466,69,WEEKLY,1545,,,,,,
1467,37,MONTHLY,481,,,,,,
1468,54,MONTHLY,283,,,,,,
1469,67,MONTHLY,1078,,,,,,
1470,19,MONTHLY,405,,,,,,
1471,1,MONTHLY,1297,,,,,,
1472,2,MONTHLY,930,,,,,,
1473,39,MONTHLY,1201,,,,,,
1474,63,MONTHLY,1352,,,,,,
1475,1,WEEKLY,164,,,,,,
1476,61,MONTHLY,115,,,,,,
1477,1,MONTHLY,38,,,,,,
1478,5,MONTHLY,1398,,,,,,
1479,54,MONTHLY,823,,,,,,
1480,41,WEEKLY,1279,5260.0,980119.0,123300.0,36.0,3425.0,C
1481,15,MONTHLY,16,,,,,,
1482,38,MONTHLY,1437,,,,,,
1483,10,MONTHLY,1103,,,,,,
1484,70,MONTHLY,1361,,,,,,
1485,36,MONTHLY,275,,,,,,
1486,63,MONTHLY,1109,,,,,,
1487,66,MONTHLY,252,,,,,,
1488,25,MONTHLY,1579,,,,,,
1490,5,MONTHLY,1301,,,,,,
1491,47,MONTHLY,1622,,,,,,
1492,24,MONTHLY,1385,,,,,,
1493,41,MONTHLY,8,,,,,,
1494,1,MONTHLY,1741,,,,,,
1495,36,MONTHLY,304,,,,,,
1496,57,MONTHLY,765,,,,,,
1497,1,MONTHLY,196,,,,,,
1498,62,WEEKLY,1498,5265.0,981007.0,165780.0,60.0,2763.0,C
1499,47,MONTHLY,331,,,,,,
1500,43,MONTHLY,1369,,,,,,
1501,50,MONTHLY,1318,,,,,,
1502,1,MONTHLY,1370,,,,,,
1503,71,MONTHLY,1195,,,,,,
1504,1,MONTHLY,1333,,,,,,
1505,69,MONTHLY,112,,,,,,
1506,51,MONTHLY,1746,,,,,,
1507,35,MONTHLY,214,,,,,,
1508,69,MONTHLY,1116,,,,,,
1509,51,MONTHLY,503,,,,,,
1510,33,MONTHLY,1165,,,,,,
1511,51,TRANSACTION,436,,,,,,
1512,1,MONTHLY,372,,,,,,
1513,30,MONTHLY,234,,,,,,
1514,7,MONTHLY,1642,,,,,,
1515,11,MONTHLY,161,,,,,,
1516,67,MONTHLY,280,,,,,,
1517,5,MONTHLY,1331,,,,,,
1518,67,MONTHLY,110,,,,,,
1519,9,MONTHLY,894,,,,,,
1520,48,MONTHLY,949,,,,,,
1521,74,MONTHLY,1189,,,,,,
1522,48,MONTHLY,1674,,,,,,
1523,52,TRANSACTION,1788,,,,,,
1524,6,MONTHLY,1511,,,,,,
1525,57,MONTHLY,1343,,,,,,
1526,52,MONTHLY,751,,,,,,
1527,31,TRANSACTION,320,5269.0,941119.0,164052.0,36.0,4557.0,B
1528,50,MONTHLY,1254,5270.0,970721.0,191088.0,48.0,3981.0,C
1529,1,MONTHLY,1213,,,,,,
1530,70,MONTHLY,876,,,,,,
1532,54,MONTHLY,1357,,,,,,
1534,1,MONTHLY,143,,,,,,
1535,46,MONTHLY,78,,,,,,
1536,41,WEEKLY,21,,,,,,
1537,54,MONTHLY,1617,,,,,,
1538,22,MONTHLY,1358,,,,,,
1539,1,TRANSACTION,2,,,,,,
1540,1,MONTHLY,817,,,,,,
1541,60,MONTHLY,1386,,,,,,
1542,1,MONTHLY,1210,,,,,,
1543,1,MONTHLY,1199,,,,,,
1544,69,MONTHLY,194,,,,,,
1545,1,MONTHLY,66,,,,,,
1546,15,MONTHLY,1419,,,,,,
1547,72,MONTHLY,256,,,,,,
1548,47,MONTHLY,756,,,,,,
1549,21,MONTHLY,1420,,,,,,
1550,1,MONTHLY,1200,,,,,,
1551,72,MONTHLY,1629,,,,,,
1552,18,MONTHLY,366,,,,,,
1553,59,MONTHLY,1450,,,,,,
1554,47,MONTHLY,683,,,,,,
1555,34,MONTHLY,1409,,,,,,
1556,54,MONTHLY,1353,,,,,,
1557,66,MONTHLY,1442,,,,,,
1558,32,MONTHLY,1374,,,,,,
1559,14,MONTHLY,645,,,,,,
1560,62,MONTHLY,1564,,,,,,
1561,66,MONTHLY,820,,,,,,
1562,1,MONTHLY,971,,,,,,
1563,47,MONTHLY,1321,,,,,,
1564,48,MONTHLY,1159,,,,,,
1565,36,MONTHLY,292,,,,,,
1566,73,MONTHLY,187,,,,,,
1567,10,MONTHLY,1691,,,,,,
1568,23,MONTHLY,925,,,,,,
1570,1,MONTHLY,435,,,,,,
1571,66,MONTHLY,1305,,,,,,
1572,72,MONTHLY,1754,,,,,,
1573,63,MONTHLY,1823,,,,,,
1574,75,MONTHLY,1608,,,,,,
1575,1,MONTHLY,57,,,,,,
1576,35,WEEKLY,1313,,,,,,
1577,67,MONTHLY,1384,,,,,,
1578,48,MONTHLY,699,,,,,,
1579,57,MONTHLY,585,,,,,,
1580,69,MONTHLY,1102,5281.0,971127.0,194256.0,24.0,8094.0,C
1581,39,MONTHLY,1014,,,,,,
1582,28,MONTHLY,1216,,,,,,
1583,69,TRANSACTION,685,5282.0,960824.0,388512.0,48.0,8094.0,D
1584,30,MONTHLY,146,,,,,,
1585,42,MONTHLY,1148,,,,,,
1586,1,MONTHLY,1371,,,,,,
1587,1,MONTHLY,1440,,,,,,
1588,67,MONTHLY,344,,,,,,
1589,37,MONTHLY,218,,,,,,
1590,77,MONTHLY,826,,,,,,
1591,65,MONTHLY,1104,,,,,,
1592,38,MONTHLY,594,,,,,,
1593,16,MONTHLY,1329,,,,,,
1594,15,MONTHLY,1556,,,,,,
1596,70,MONTHLY,1738,,,,,,
1597,68,MONTHLY,914,,,,,,
1598,15,MONTHLY,1562,,,,,,
1599,57,MONTHLY,1043,,,,,,
1600,1,MONTHLY,1351,,,,,,
1601,10,MONTHLY,39,,,,,,
1602,33,MONTHLY,261,,,,,,
1603,1,MONTHLY,128,5285.0,940206.0,78936.0,12.0,6578.0,A
1604,54,MONTHLY,349,,,,,,
1605,72,MONTHLY,349,,,,,,
1606,23,MONTHLY,1161,,,,,,
1607,71,MONTHLY,1205,,,,,,
1608,26,MONTHLY,1741,,,,,,
1609,41,MONTHLY,1281,,,,,,
1610,52,MONTHLY,136,,,,,,
1611,69,MONTHLY,1136,,,,,,
1612,66,MONTHLY,1137,,,,,,
1613,1,MONTHLY,985,,,,,,
1614,63,MONTHLY,1222,,,,,,
1615,1,MONTHLY,1753,,,,,,
1616,22,MONTHLY,1498,,,,,,
1617,45,MONTHLY,151,,,,,,
1618,6,MONTHLY,1447,,,,,,
1619,38,MONTHLY,1515,,,,,,
1620,17,MONTHLY,888,,,,,,
1621,75,MONTHLY,334,,,,,,
1622,19,MONTHLY,1197,,,,,,
1623,1,MONTHLY,1129,,,,,,
1624,53,MONTHLY,1207,,,,,,
1625,1,MONTHLY,746,,,,,,
1626,3,MONTHLY,438,,,,,,
1627,1,MONTHLY,384,,,,,,
1628,60,MONTHLY,9,,,,,,
1629,10,MONTHLY,1035,,,,,,
1630,72,MONTHLY,208,,,,,,
1631,10,MONTHLY,1365,,,,,,
1632,18,WEEKLY,1107,,,,,,
1633,51,MONTHLY,782,,,,,,
1634,77,MONTHLY,519,,,,,,
1635,19,MONTHLY,362,,,,,,
1636,53,MONTHLY,1558,,,,,,
1637,1,MONTHLY,7,,,,,,
1638,6,WEEKLY,1411,5287.0,980126.0,64224.0,24.0,2676.0,C
1640,13,MONTHLY,973,,,,,,
1641,50,MONTHLY,1207,,,,,,
1642,64,MONTHLY,876,,,,,,
1644,1,MONTHLY,128,,,,,,
1645,50,MONTHLY,1384,,,,,,
1646,1,WEEKLY,1242,,,,,,
1647,1,MONTHLY,1650,,,,,,
1648,40,MONTHLY,1680,,,,,,
1649,46,MONTHLY,25,,,,,,
1650,39,MONTHLY,1800,,,,,,
1651,34,MONTHLY,1483,,,,,,
1652,74,MONTHLY,139,,,,,,
1653,1,MONTHLY,626,,,,,,
1654,30,MONTHLY,1312,,,,,,
1655,41,MONTHLY,1200,,,,,,
1656,47,MONTHLY,1492,5293.0,981029.0,189792.0,48.0,3954.0,C
1657,12,MONTHLY,1768,,,,,,
1658,73,MONTHLY,129,,,,,,
1659,46,MONTHLY,1454,,,,,,
1660,1,MONTHLY,994,,,,,,
1662,1,MONTHLY,1683,,,,,,
1663,55,MONTHLY,1401,,,,,,
1664,56,MONTHLY,318,,,,,,
1665,73,MONTHLY,1565,,,,,,
1666,67,MONTHLY,302,,,,,,
1667,56,MONTHLY,1325,,,,,,
1668,62,MONTHLY,1526,,,,,,
1669,39,MONTHLY,1357,,,,,,
1670,12,MONTHLY,1096,,,,,,
1671,6,MONTHLY,124,,,,,,
1672,5,MONTHLY,1223,,,,,,
1673,53,MONTHLY,341,,,,,,
1674,1,MONTHLY,987,,,,,,
1675,36,MONTHLY,31,,,,,,
1677,69,MONTHLY,1468,,,,,,
1678,1,MONTHLY,52,,,,,,
1679,68,MONTHLY,1343,,,,,,
1680,59,MONTHLY,343,,,,,,
1681,68,MONTHLY,1652,,,,,,
1682,49,MONTHLY,1085,,,,,,
1683,77,MONTHLY,1400,,,,,,
1684,32,WEEKLY,190,,,,,,
1685,28,MONTHLY,1076,,,,,,
1686,11,MONTHLY,321,,,,,,
1687,23,MONTHLY,1568,,,,,,
1688,70,MONTHLY,57,,,,,,
1689,55,MONTHLY,249,,,,,,
1690,16,MONTHLY,1009,,,,,,
1691,48,MONTHLY,1041,,,,,,
1692,56,MONTHLY,817,,,,,,
1693,1,TRANSACTION,1579,,,,,,
1694,6,WEEKLY,240,,,,,,
1695,76,MONTHLY,2,,,,,,
1696,43,MONTHLY,889,,,,,,
1697,63,MONTHLY,1597,,,,,,
1698,68,MONTHLY,1168,5301.0,960706.0,141948.0,36.0,3943.0,C
1699,53,MONTHLY,13,,,,,,
1700,64,MONTHLY,1051,,,,,,
1701,1,MONTHLY,221,,,,,,
1702,56,MONTHLY,787,,,,,,
1703,72,MONTHLY,1766,,,,,,
1704,70,MONTHLY,994,,,,,,
1705,70,MONTHLY,257,,,,,,
1706,1,MONTHLY,734,,,,,,
1707,75,MONTHLY,1473,,,,,,
1708,22,MONTHLY,689,,,,,,
1709,24,MONTHLY,1208,,,,,,
1710,74,MONTHLY,1605,,,,,,
1711,63,MONTHLY,1099,,,,,,
1712,44,MONTHLY,1424,,,,,,
1713,43,MONTHLY,61,,,,,,
1714,72,MONTHLY,615,,,,,,
1715,60,MONTHLY,1241,,,,,,
1716,46,MONTHLY,1217,,,,,,
1717,67,MONTHLY,1796,,,,,,
1718,71,MONTHLY,1726,5304.0,980820.0,172272.0,24.0,7178.0,C
1719,1,MONTHLY,248,,,,,,
1720,35,MONTHLY,865,,,,,,
1721,68,MONTHLY,83,,,,,,
1722,32,MONTHLY,1165,,,,,,
1723,70,MONTHLY,1768,,,,,,
1724,48,MONTHLY,1618,,,,,,
1725,72,TRANSACTION,913,,,,,,
1726,48,MONTHLY,2,,,,,,
1727,9,MONTHLY,1744,,,,,,
1728,74,MONTHLY,903,,,,,,
1729,53,MONTHLY,1711,,,,,,
1730,1,MONTHLY,8,,,,,,
1731,33,MONTHLY,13,,,,,,
1732,51,MONTHLY,1145,,,,,,
1733,18,MONTHLY,1205,,,,,,
1734,37,MONTHLY,1560,,,,,,
1735,42,MONTHLY,1433,,,,,,
1736,74,MONTHLY,1517,,,,,,
1737,77,MONTHLY,1138,,,,,,
1738,15,MONTHLY,1313,,,,,,
1739,3,MONTHLY,1284,,,,,,
1740,57,MONTHLY,1532,,,,,,
1741,21,MONTHLY,859,,,,,,
1742,68,MONTHLY,1010,,,,,,
1743,51,MONTHLY,154,,,,,,
1744,76,MONTHLY,1132,,,,,,
1745,53,MONTHLY,1387,,,,,,
1746,1,MONTHLY,1530,,,,,,
1747,30,MONTHLY,1686,,,,,,
1749,64,MONTHLY,1016,,,,,,
1750,1,MONTHLY,25,,,,,,
1751,53,MONTHLY,1372,,,,,,
1752,68,MONTHLY,1223,,,,,,
1753,71,MONTHLY,1625,,,,,,
1754,52,MONTHLY,1430,,,,,,
1756,38,MONTHLY,1028,,,,,,
1757,75,MONTHLY,815,,,,,,
1758,21,MONTHLY,1284,,,,,,
1759,39,MONTHLY,1119,,,,,,
1760,53,MONTHLY,1044,,,,,,
1761,24,MONTHLY,235,,,,,,
1762,28,MONTHLY,344,5310.0,950428.0,248148.0,36.0,6893.0,A
1763,73,MONTHLY,1160,,,,,,
1764,68,MONTHLY,1707,,,,,,
1765,18,MONTHLY,1297,,,,,,
1766,28,MONTHLY,610,5311.0,960615.0,30060.0,60.0,501.0,C
1767,21,MONTHLY,292,,,,,,
1768,15,MONTHLY,353,,,,,,
1769,39,MONTHLY,754,,,,,,
1770,65,MONTHLY,403,,,,,,
1771,69,MONTHLY,86,,,,,,
1772,31,WEEKLY,780,5312.0,960313.0,202788.0,36.0,5633.0,C
1773,33,MONTHLY,108,,,,,,
1774,61,MONTHLY,1348,,,,,,
1775,17,MONTHLY,57,,,,,,
1776,36,MONTHLY,1668,5313.0,980527.0,43200.0,24.0,1800.0,C
1777,60,MONTHLY,1378,,,,,,
1778,15,MONTHLY,785,,,,,,
1779,33,MONTHLY,226,,,,,,
1780,1,MONTHLY,91,,,,,,
1781,10,MONTHLY,1269,,,,,,
1782,8,MONTHLY,131,,,,,,
1783,70,MONTHLY,1714,,,,,,
1784,59,MONTHLY,127,,,,,,
1785,52,MONTHLY,1393,,,,,,
1786,1,MONTHLY,144,,,,,,
1787,30,WEEKLY,80,5314.0,930705.0,96396.0,12.0,8033.0,B
1788,1,MONTHLY,368,,,,,,
1789,46,MONTHLY,295,,,,,,
1790,70,MONTHLY,1711,,,,,,
1791,1,MONTHLY,1128,,,,,,
1792,7,MONTHLY,349,,,,,,
1793,56,MONTHLY,890,,,,,,
1794,74,MONTHLY,1664,,,,,,
1795,53,MONTHLY,1693,,,,,,
1796,18,MONTHLY,1016,,,,,,
1797,24,MONTHLY,577,,,,,,
1798,46,MONTHLY,1792,,,,,,
1799,9,MONTHLY,1351,,,,,,
1800,51,MONTHLY,1168,,,,,,
1801,46,MONTHLY,43,5316.0,930711.0,165960.0,36.0,4610.0,A
1802,75,MONTHLY,798,,,,,,
1803,24,MONTHLY,939,,,,,,
1804,20,WEEKLY,265,,,,,,
1805,1,MONTHLY,32,,,,,,
1806,40,MONTHLY,18,,,,,,
1807,21,MONTHLY,1748,,,,,,
1808,28,MONTHLY,1596,5318.0,980930.0,385584.0,48.0,8033.0,C
1809,1,WEEKLY,315,,,,,,
1810,50,MONTHLY,975,,,,,,
1811,40,MONTHLY,264,5319.0,940623.0,239460.0,60.0,3991.0,C
1812,31,MONTHLY,1376,,,,,,
1813,47,MONTHLY,406,,,,,,
1814,17,MONTHLY,1726,,,,,,
1815,66,MONTHLY,106,,,,,,
1816,44,MONTHLY,280,,,,,,
1817,10,MONTHLY,1445,,,,,,
1818,54,MONTHLY,1516,,,,,,
1819,55,WEEKLY,1389,5320.0,980111.0,143676.0,36.0,3991.0,C
1820,10,MONTHLY,476,,,,,,
1821,70,MONTHLY,826,,,,,,
1822,30,MONTHLY,124,,,,,,
1823,3,MONTHLY,1366,,,,,,
1824,52,MONTHLY,381,,,,,,
1825,3,MONTHLY,1068,,,,,,
1826,5,MONTHLY,506,,,,,,
1827,10,MONTHLY,248,,,,,,
1828,1,MONTHLY,635,,,,,,
1829,43,MONTHLY,57,,,,,,
1830,10,MONTHLY,38,,,,,,
1831,1,MONTHLY,263,,,,,,
1832,70,MONTHLY,1186,,,,,,
1833,54,MONTHLY,1779,,,,,,
1834,62,MONTHLY,214,,,,,,
1835,74,MONTHLY,722,,,,,,
1836,42,MONTHLY,1140,,,,,,
1837,23,MONTHLY,174,,,,,,
1838,68,MONTHLY,510,,,,,,
1839,5,MONTHLY,1633,,,,,,
1840,21,MONTHLY,1482,,,,,,
1841,36,MONTHLY,1623,,,,,,
1843,12,MONTHLY,29,5325.0,930803.0,105804.0,36.0,2939.0,A
1844,44,MONTHLY,5,,,,,,
1845,47,MONTHLY,1692,,,,,,
1846,6,MONTHLY,897,,,,,,
1847,47,MONTHLY,1189,,,,,,
1848,1,MONTHLY,580,,,,,,
1851,55,MONTHLY,142,,,,,,
1852,35,MONTHLY,185,,,,,,
1853,7,MONTHLY,1489,,,,,,
1854,32,MONTHLY,1493,,,,,,
1855,34,MONTHLY,1395,,,,,,
1856,26,MONTHLY,534,,,,,,
1857,37,MONTHLY,1690,,,,,,
1858,72,MONTHLY,778,,,,,,
1859,50,MONTHLY,1127,,,,,,
1860,70,MONTHLY,1462,,,,,,
1861,54,MONTHLY,182,,,,,,
1862,19,WEEKLY,834,5329.0,961016.0,396120.0,60.0,6602.0,C
1863,62,MONTHLY,1551,,,,,,
1865,1,MONTHLY,488,,,,,,
1866,4,MONTHLY,1781,,,,,,
1867,52,MONTHLY,1048,,,,,,
1868,16,WEEKLY,1793,,,,,,
1869,1,MONTHLY,1260,5332.0,980129.0,37944.0,36.0,1054.0,C
1870,10,MONTHLY,540,,,,,,
1871,48,MONTHLY,494,,,,,,
1872,61,MONTHLY,1720,,,,,,
1874,9,MONTHLY,85,,,,,,
1875,44,MONTHLY,232,,,,,,
1876,1,MONTHLY,1723,5334.0,980910.0,209040.0,24.0,8710.0,C
1877,76,MONTHLY,346,,,,,,
1878,52,WEEKLY,620,,,,,,
1879,10,MONTHLY,497,,,,,,
1880,76,MONTHLY,420,,,,,,
1881,60,MONTHLY,1689,,,,,,
1882,1,MONTHLY,354,,,,,,
1884,54,MONTHLY,1453,,,,,,
1885,47,MONTHLY,1320,,,,,,
1886,32,MONTHLY,1159,5337.0,960731.0,162468.0,36.0,4513.0,C
1887,68,MONTHLY,128,,,,,,
1888,6,MONTHLY,1389,5338.0,970830.0,57360.0,12.0,4780.0,B
1889,59,MONTHLY,766,,,,,,
1890,1,WEEKLY,1661,,,,,,
1891,32,MONTHLY,99,,,,,,
1892,28,MONTHLY,193,,,,,,
1893,48,MONTHLY,1296,,,,,,
1894,6,MONTHLY,1336,,,,,,
1895,35,MONTHLY,1288,,,,,,
1896,74,MONTHLY,277,,,,,,
1897,61,TRANSACTION,1159,,,,,,
1898,70,MONTHLY,90,,,,,,
1899,26,MONTHLY,1404,,,,,,
1900,27,MONTHLY,1303,,,,,,
1901,15,MONTHLY,1064,,,,,,
1902,50,WEEKLY,197,,,,,,
1903,11,MONTHLY,1281,,,,,,
1904,70,MONTHLY,1233,,,,,,
1905,34,MONTHLY,1240,,,,,,
1906,1,MONTHLY,1308,5343.0,971008.0,44952.0,24.0,1873.0,C
1907,1,MONTHLY,1544,,,,,,
1908,20,MONTHLY,620,,,,,,
1909,14,MONTHLY,11,,,,,,
1910,60,MONTHLY,1344,,,,,,
1911,68,MONTHLY,597,,,,,,
1912,64,MONTHLY,226,,,,,,
1913,48,MONTHLY,1252,,,,,,
1914,27,MONTHLY,753,,,,,,
1915,2,MONTHLY,1564,,,,,,
1916,72,MONTHLY,1141,,,,,,
1917,73,MONTHLY,1076,,,,,,
1918,24,MONTHLY,464,,,,,,
1919,18,MONTHLY,702,,,,,,
1920,40,MONTHLY,1193,,,,,,
1921,42,MONTHLY,1638,,,,,,
1922,60,MONTHLY,1134,,,,,,
1924,66,MONTHLY,1231,,,,,,
1925,12,MONTHLY,214,,,,,,
1926,37,MONTHLY,5,,,,,,
1927,42,MONTHLY,945,,,,,,
1928,70,MONTHLY,1521,5346.0,981206.0,55632.0,24.0,2318.0,C
1929,1,MONTHLY,1647,,,,,,
1930,3,MONTHLY,177,,,,,,
1931,20,MONTHLY,326,,,,,,
1932,35,MONTHLY,1188,,,,,,
1933,35,MONTHLY,1554,,,,,,
1934,46,MONTHLY,642,,,,,,
1935,38,MONTHLY,1322,,,,,,
1936,70,MONTHLY,928,,,,,,
1937,36,MONTHLY,137,,,,,,
1938,1,MONTHLY,540,,,,,,
1939,6,WEEKLY,1204,,,,,,
1940,52,MONTHLY,355,,,,,,
1941,60,MONTHLY,318,,,,,,
1943,9,MONTHLY,1425,,,,,,
1944,72,MONTHLY,42,,,,,,
1945,56,MONTHLY,1042,,,,,,
1946,46,MONTHLY,1719,,,,,,
1947,35,MONTHLY,315,,,,,,
1948,64,MONTHLY,1193,,,,,,
1949,41,MONTHLY,488,,,,,,
1950,70,MONTHLY,1673,,,,,,
1951,23,MONTHLY,1679,,,,,,
1952,70,MONTHLY,331,,,,,,
1953,9,WEEKLY,1595,,,,,,
1954,72,MONTHLY,1251,,,,,,
1955,49,MONTHLY,736,,,,,,
1956,63,MONTHLY,1603,,,,,,
1957,33,MONTHLY,1356,,,,,,
1958,40,MONTHLY,661,,,,,,
1959,62,MONTHLY,357,,,,,,
1960,31,MONTHLY,1798,,,,,,
1961,13,MONTHLY,971,,,,,,
1962,77,MONTHLY,1149,,,,,,
1963,42,MONTHLY,1128,,,,,,
1964,25,MONTHLY,1137,,,,,,
1965,57,TRANSACTION,38,,,,,,
1966,27,MONTHLY,42,,,,,,
1967,26,WEEKLY,773,5350.0,960421.0,249312.0,48.0,5194.0,C
1968,16,WEEKLY,1747,,,,,,
1969,5,MONTHLY,456,,,,,,
1970,8,MONTHLY,341,,,,,,
1971,41,MONTHLY,945,,,,,,
1972,77,MONTHLY,1,,,,,,
1973,71,MONTHLY,1251,,,,,,
1974,42,MONTHLY,881,,,,,,
1975,19,MONTHLY,614,,,,,,
1976,26,MONTHLY,1544,,,,,,
1977,41,MONTHLY,1128,,,,,,
1978,57,WEEKLY,161,5351.0,941204.0,205200.0,36.0,5700.0,A
1979,26,MONTHLY,10,,,,,,
1980,49,MONTHLY,1170,,,,,,
1981,64,MONTHLY,280,,,,,,
1982,6,MONTHLY,1588,,,,,,
1983,54,MONTHLY,1819,,,,,,
1984,73,MONTHLY,310,,,,,,
1985,20,MONTHLY,1305,,,,,,
1986,46,MONTHLY,823,,,,,,
1987,54,MONTHLY,440,,,,,,
1988,72,MONTHLY,1459,,,,,,
1989,48,MONTHLY,628,,,,,,
1990,1,MONTHLY,159,,,,,,
1991,1,MONTHLY,1415,,,,,,
1992,48,MONTHLY,1730,,,,,,
1993,68,MONTHLY,667,5352.0,950415.0,68400.0,12.0,5700.0,B
1994,42,MONTHLY,929,,,,,,
1995,54,MONTHLY,1659,,,,,,
1996,6,WEEKLY,1223,,,,,,
1997,74,MONTHLY,1343,,,,,,
1998,1,MONTHLY,167,,,,,,
1999,70,MONTHLY,156,,,,,,
2000,5,MONTHLY,1678,5354.0,980714.0,290820.0,60.0,4847.0,C
2001,75,MONTHLY,503,,,,,,
2002,1,MONTHLY,97,,,,,,
2003,32,MONTHLY,1060,,,,,,
2004,42,MONTHLY,1311,,,,,,
2005,16,MONTHLY,1591,,,,,,
2006,25,MONTHLY,1627,,,,,,
2007,45,MONTHLY,1732,,,,,,
2008,52,MONTHLY,105,,,,,,
2009,17,MONTHLY,468,,,,,,
2010,1,MONTHLY,360,,,,,,
2011,75,MONTHLY,83,,,,,,
2012,4,MONTHLY,1193,,,,,,
2013,54,MONTHLY,1322,,,,,,
2015,68,MONTHLY,1058,,,,,,
2016,1,MONTHLY,1514,,,,,,
2017,54,MONTHLY,1146,,,,,,
2018,42,MONTHLY,884,5358.0,970121.0,38520.0,12.0,3210.0,A
2019,64,MONTHLY,1622,,,,,,
2020,13,MONTHLY,246,,,,,,
2021,69,MONTHLY,1496,,,,,,
2022,72,MONTHLY,161,,,,,,
2023,68,MONTHLY,25,,,,,,
2024,20,MONTHLY,1521,,,,,,
2025,19,MONTHLY,639,,,,,,
2026,64,MONTHLY,1352,,,,,,
2027,19,MONTHLY,696,,,,,,
2028,7,WEEKLY,694,,,,,,
2029,55,MONTHLY,148,,,,,,
2030,51,MONTHLY,620,,,,,,
2032,36,MONTHLY,1413,,,,,,
2033,71,MONTHLY,1174,,,,,,
2034,54,MONTHLY,1328,,,,,,
2035,53,MONTHLY,1225,5360.0,980125.0,176328.0,36.0,4898.0,C
2036,70,MONTHLY,1736,,,,,,
2037,20,MONTHLY,125,,,,,,
2038,42,MONTHLY,217,,,,,,
2039,44,MONTHLY,70,,,,,,
2040,75,MONTHLY,1271,,,,,,
2041,48,MONTHLY,915,,,,,,
2042,31,MONTHLY,1503,,,,,,
2043,46,MONTHLY,1060,,,,,,
2044,6,MONTHLY,691,,,,,,
2045,34,MONTHLY,1347,,,,,,
2046,68,MONTHLY,1385,,,,,,
2047,20,MONTHLY,781,,,,,,
2048,76,MONTHLY,1549,,,,,,
2049,67,MONTHLY,1813,,,,,,
2050,1,MONTHLY,294,,,,,,
2051,64,WEEKLY,1041,5363.0,970422.0,293880.0,60.0,4898.0,D
2052,61,MONTHLY,292,,,,,,
2053,5,MONTHLY,1749,,,,,,
2054,1,MONTHLY,753,,,,,,
2055,37,MONTHLY,1567,5365.0,980719.0,271260.0,60.0,4521.0,C
2056,58,MONTHLY,96,,,,,,
2057,1,MONTHLY,1631,,,,,,
2058,34,MONTHLY,1347,,,,,,
2059,37,MONTHLY,645,,,,,,
2060,13,MONTHLY,1434,,,,,,
2061,24,MONTHLY,131,,,,,,
2062,70,MONTHLY,1160,5366.0,961029.0,86184.0,12.0,7182.0,A
2063,1,MONTHLY,337,,,,,,
2064,54,MONTHLY,1459,5367.0,970826.0,83628.0,36.0,2323.0,C
2065,61,MONTHLY,1335,,,,,,
2066,25,MONTHLY,1314,,,,,,
